AP027078.1	AP027131.1	83.955	268	43	0	157480	156677	476128	476931	9.8e-110	397.5
AP027078.1	AP027131.1	83.065	248	42	0	152024	151281	476188	476931	2.1e-99	363.2
AP027078.1	AP027131.1	87.379	206	26	0	542307	541690	108905	109522	4.0e-87	322.4
AP027078.1	AP027131.1	85.128	195	29	0	156979	157563	476629	476045	3.2e-84	312.8
AP027078.1	AP027131.1	90.110	182	18	0	503876	503331	89295	89840	6.6e-82	305.1
AP027078.1	AP027131.1	78.974	195	41	0	392134	391550	447290	447874	4.9e-77	288.9
AP027078.1	AP027131.1	78.090	178	39	0	545809	545276	105472	106005	1.5e-70	267.3
AP027078.1	AP027131.1	87.952	166	20	0	157044	157541	476564	476067	2.6e-70	266.5
AP027078.1	AP027131.1	87.671	146	18	0	151583	152020	476629	476192	1.9e-68	260.4
AP027078.1	AP027131.1	87.838	148	18	0	483571	483128	85962	86405	2.3e-66	253.4
AP027078.1	AP027131.1	86.577	149	20	0	503306	502860	89865	90311	1.9e-60	233.8
AP027078.1	AP027131.1	65.426	188	65	0	391601	392164	447823	447260	1.9e-60	233.8
AP027078.1	AP027131.1	76.364	165	39	0	60928	61422	13528	14022	4.2e-60	232.6
AP027078.1	AP027131.1	83.803	142	23	0	254166	254591	339502	339927	7.1e-60	231.9
AP027078.1	AP027131.1	63.736	182	66	0	502692	503237	90479	89934	9.3e-60	231.5
AP027078.1	AP027131.1	79.861	144	29	0	47879	48310	56412	56843	5.7e-57	222.2
AP027078.1	AP027131.1	79.730	148	30	0	60469	60912	13069	13512	1.3e-56	221.1
AP027078.1	AP027131.1	89.189	148	16	0	157437	156994	476171	476614	1.6e-56	220.7
AP027078.1	AP027131.1	80.000	150	30	0	47423	47872	55956	56405	6.3e-56	218.8
AP027078.1	AP027131.1	65.128	195	68	0	503713	503129	89458	90042	1.4e-55	217.6
AP027078.1	AP027131.1	85.938	128	18	0	294791	295174	317723	318106	2.4e-55	216.9
AP027078.1	AP027131.1	88.732	142	16	0	152023	151598	476189	476614	5.9e-54	212.2
AP027078.1	AP027131.1	78.146	151	33	0	482710	482258	86823	87275	1.3e-53	211.1
AP027078.1	AP027131.1	89.516	124	13	0	151648	152019	476564	476193	5.0e-53	209.1
AP027078.1	AP027131.1	82.734	139	24	0	148559	148975	484100	483684	1.4e-52	207.6
AP027078.1	AP027131.1	61.326	181	70	0	254699	254157	340035	339493	9.4e-52	204.9
AP027078.1	AP027131.1	88.596	114	13	0	541053	540712	110159	110500	2.7e-51	203.4
AP027078.1	AP027131.1	81.633	147	27	0	483123	483563	86410	85970	4.6e-51	202.6
AP027078.1	AP027131.1	77.863	131	29	0	253761	254153	339097	339489	6.1e-51	202.2
AP027078.1	AP027131.1	78.295	129	28	0	544723	544337	106558	106944	7.9e-51	201.8
AP027078.1	AP027131.1	85.593	118	17	0	353428	353075	510084	509731	1.0e-50	201.4
AP027078.1	AP027131.1	76.667	150	35	0	253365	253814	338704	339153	2.3e-50	200.3
AP027078.1	AP027131.1	72.667	150	41	0	488796	488347	590158	589709	4.3e-49	196.1
AP027078.1	AP027131.1	79.688	128	26	0	362382	361999	254562	254179	1.7e-48	194.1
