BDT63074.1	BDT63565.1	27.273	99	55	2	637	735	316	397	0.18	28.1
BDT63074.1	BDT63577.1	27.000	100	64	3	529	627	114	205	0.31	27.3
BDT63074.1	BDT63499.1	26.667	105	62	5	124	215	227	329	1.0	25.4
BDT63074.1	BDT63563.1	64.286	14	5	0	678	691	1748	1761	2.2	24.6
BDT63074.1	BDT63533.1	28.571	35	25	0	254	288	158	192	2.6	24.3
BDT63074.1	BDT63551.1	39.474	38	23	0	636	673	115	152	3.6	23.9
BDT63074.1	BDT63542.1	35.135	37	22	1	607	641	656	692	4.5	23.5
BDT63074.1	BDT63555.1	30.189	53	27	2	4	46	754	806	7.6	22.7
BDT63074.1	BDT63569.1	46.667	15	8	0	802	816	678	692	8.0	22.7
BDT63075.1	BDT63562.1	30.911	1087	615	24	125	1140	76	1097	1.41e-164	510
BDT63075.1	BDT63503.1	25.862	58	39	1	310	363	568	625	0.96	26.2
BDT63075.1	BDT63580.1	32.353	34	23	0	1104	1137	5136	5169	1.2	25.8
BDT63075.1	BDT63548.1	53.333	15	7	0	344	358	37	51	1.5	23.9
BDT63075.1	BDT63512.1	69.231	13	4	0	319	331	98	110	5.7	23.5
BDT63075.1	BDT63506.1	25.000	56	34	2	196	250	851	899	5.9	23.5
BDT63075.1	BDT63556.1	34.483	29	18	1	968	995	926	954	7.7	23.1
BDT63075.1	BDT63504.1	25.000	56	34	2	196	250	845	893	7.8	23.1
BDT63075.1	BDT63571.1	37.037	27	17	0	16	42	198	224	8.5	22.7
BDT63075.1	BDT63511.1	50.000	22	9	1	609	628	138	159	9.2	22.7
BDT63076.1	BDT63501.1	34.615	26	17	0	17	42	797	822	1.3	21.6
BDT63076.1	BDT63580.1	21.739	69	54	0	26	94	147	215	4.1	20.0
BDT63076.1	BDT63519.1	36.364	22	14	0	42	63	972	993	4.3	20.0
BDT63076.1	BDT63579.1	36.842	19	12	0	10	28	1641	1659	5.6	19.6
BDT63076.1	BDT63521.1	34.783	23	15	0	5	27	33	55	6.6	19.2
BDT63076.1	BDT63508.1	28.571	21	15	0	14	34	960	980	8.6	18.9
BDT63077.1	BDT63514.1	34.286	35	19	1	121	151	58	92	0.43	24.6
BDT63077.1	BDT63568.1	27.907	43	28	1	74	113	517	559	1.8	22.7
BDT63077.1	BDT63527.1	21.212	33	23	1	176	205	11	43	7.5	20.8
BDT63077.1	BDT63531.1	60.000	10	4	0	255	264	534	543	9.9	20.4
BDT63078.1	BDT63563.1	26.087	69	50	1	3	70	1719	1787	2.5	20.8
BDT63078.1	BDT63518.1	43.750	16	9	0	14	29	113	128	5.0	19.6
BDT63078.1	BDT63552.1	33.333	27	7	1	92	107	101	127	7.0	19.6
BDT63079.1	BDT63556.1	40.920	1239	612	30	810	2019	742	1889	0.0	820
BDT63079.1	BDT63534.1	35.000	40	24	1	731	768	148	187	2.9	24.6
BDT63079.1	BDT63579.1	40.000	35	16	1	1207	1241	411	440	5.6	24.3
BDT63080.1	BDT63555.1	25.823	790	444	27	12	716	12	744	4.33e-62	218
BDT63080.1	BDT63499.1	31.429	35	23	1	167	201	589	622	7.2	22.7
BDT63080.1	BDT63553.1	22.400	125	90	5	509	629	189	310	8.8	22.3
BDT63080.1	BDT63580.1	34.375	32	21	0	496	527	3052	3083	9.9	22.3
BDT63081.1	BDT63554.1	40.317	630	304	13	4	598	3	595	4.51e-154	449
BDT63081.1	BDT63545.1	29.412	34	24	0	97	130	18	51	1.3	23.1
BDT63081.1	BDT63579.1	21.239	113	79	1	191	303	2423	2525	7.4	22.3
BDT63082.1	BDT63553.1	48.663	1309	541	21	109	1397	43	1240	0.0	1239
BDT63082.1	BDT63545.1	35.484	31	18	2	1063	1092	55	84	0.87	24.6
BDT63082.1	BDT63522.1	35.135	37	24	0	1361	1397	849	885	3.8	24.3
BDT63082.1	BDT63581.1	77.778	9	2	0	539	547	158	166	5.2	23.5
BDT63083.1	BDT63552.1	28.503	628	329	20	1	605	1	531	8.49e-68	223
BDT63083.1	BDT63541.1	33.333	45	28	1	410	454	30	72	1.0	24.6
BDT63083.1	BDT63523.1	29.167	48	34	0	558	605	434	481	1.9	24.3
BDT63083.1	BDT63551.1	35.294	34	21	1	288	320	166	199	4.4	22.7
BDT63083.1	BDT63516.1	37.931	29	17	1	206	234	355	382	5.7	22.7
BDT63083.1	BDT63519.1	19.444	72	58	0	443	514	1410	1481	8.1	21.9
BDT63084.1	BDT63551.1	44.640	569	284	10	384	929	252	812	5.75e-165	496
BDT63084.1	BDT63528.1	35.417	48	29	1	750	797	493	538	0.31	27.3
BDT63084.1	BDT63509.1	31.111	45	29	1	40	84	923	965	0.58	26.6
BDT63084.1	BDT63565.1	34.091	44	29	0	325	368	55	98	1.1	25.4
BDT63084.1	BDT63516.1	22.000	50	37	1	858	905	2029	2078	2.7	24.3
BDT63084.1	BDT63574.1	24.675	77	51	2	630	699	393	469	7.3	22.7
BDT63084.1	BDT63537.1	27.500	40	25	1	448	483	33	72	8.8	22.3
BDT63085.1	BDT63516.1	35.294	51	31	1	50	100	157	205	0.005	28.5
BDT63085.1	BDT63510.1	40.000	25	15	0	31	55	100	124	0.31	23.1
BDT63085.1	BDT63542.1	27.778	36	26	0	42	77	300	335	0.34	23.1
BDT63085.1	BDT63553.1	40.909	22	13	0	61	82	1141	1162	0.57	22.3
BDT63085.1	BDT63556.1	30.769	39	27	0	27	65	96	134	3.5	20.0
BDT63085.1	BDT63580.1	32.000	50	19	2	13	47	2619	2668	8.2	19.2
BDT63086.1	BDT63558.1	35.260	173	102	5	74	237	52	223	3.97e-24	90.9
BDT63086.1	BDT63545.1	29.825	57	38	2	191	246	17	72	0.004	29.3
BDT63086.1	BDT63509.1	43.478	23	13	0	123	145	784	806	3.2	21.9
BDT63086.1	BDT63504.1	26.316	57	35	2	193	242	257	313	3.7	21.6
BDT63086.1	BDT63506.1	26.316	57	35	2	193	242	264	320	3.8	21.6
BDT63086.1	BDT63523.1	29.091	55	33	2	91	143	638	688	6.0	21.2
BDT63087.1	BDT63563.1	41.463	41	13	2	89	122	1448	1484	0.18	25.4
BDT63087.1	BDT63515.1	26.562	64	41	2	24	83	115	176	0.92	23.1
BDT63087.1	BDT63557.1	25.253	99	62	4	25	117	6	98	3.0	20.8
BDT63087.1	BDT63570.1	27.027	37	27	0	89	125	15	51	5.3	20.4
BDT63087.1	BDT63542.1	26.761	71	43	2	95	158	944	1012	6.6	20.4
BDT63087.1	BDT63573.1	41.176	17	10	0	127	143	5	21	8.6	20.0
BDT63088.1	BDT63548.1	24.000	100	62	5	111	202	4	97	2.29e-04	32.3
BDT63088.1	BDT63533.1	42.857	21	12	0	102	122	228	248	0.49	23.9
BDT63088.1	BDT63515.1	36.000	25	16	0	175	199	302	326	4.5	21.2
BDT63088.1	BDT63580.1	38.710	31	19	0	78	108	797	827	6.2	20.8
BDT63088.1	BDT63575.1	43.750	16	9	0	29	44	378	393	6.2	20.4
BDT63088.1	BDT63501.1	39.130	23	14	0	38	60	946	968	8.3	20.0
BDT63088.1	BDT63551.1	31.818	22	15	0	161	182	245	266	9.2	20.0
BDT63089.1	BDT63547.1	34.247	511	302	7	23	533	2	478	4.64e-105	317
BDT63089.1	BDT63556.1	38.462	26	16	0	73	98	1505	1530	0.79	25.0
BDT63089.1	BDT63503.1	19.178	73	53	2	223	295	1778	1844	6.6	22.3
BDT63089.1	BDT63532.1	32.353	34	22	1	169	201	403	436	7.4	21.9
BDT63090.1	BDT63546.1	34.234	111	69	3	67	173	7	117	3.82e-11	51.6
BDT63090.1	BDT63568.1	35.556	45	28	1	47	91	176	219	1.1	22.7
BDT63091.1	BDT63531.1	35.714	28	18	0	26	53	246	273	0.82	24.3
BDT63091.1	BDT63555.1	36.842	19	12	0	231	249	202	220	8.4	21.2
BDT63092.1	BDT63544.1	29.268	82	51	2	82	156	65	146	1.43e-04	35.0
BDT63092.1	BDT63525.1	35.417	48	25	1	150	197	92	133	0.86	23.5
BDT63092.1	BDT63569.1	57.895	19	6	1	220	236	883	901	2.4	22.3
BDT63092.1	BDT63509.1	33.333	39	21	2	173	211	919	952	6.3	20.8
BDT63093.1	BDT63543.1	54.430	79	36	0	1	79	1	79	6.35e-26	85.5
BDT63093.1	BDT63533.1	34.783	46	28	1	7	50	1305	1350	0.083	24.3
